NEWID,SEQNO,INTERI,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR
04821792,1,,0,20,D,,A,0,D,20214
04821802,2,,0,0,D,0,D,0,D,20214
04821812,1,,0,36,F,,A,0,D,20214
04821862,3,,0,0,D,300,D,0,D,20214
04821882,1,,0,200,D,,A,0,D,20214
04821912,2,,0,0,D,,A,0,D,20214
04821922,1,,0,0,D,,A,0,D,20214
04821932,1,,0,200,D,200,D,0,D,20214
04821952,3,,0,773,D,111,D,388,D,20214
04821972,7,,0,900,D,700,D,0,D,20214
04821982,1,,0,0,D,,A,0,D,20214
04821992,3,,0,500,D,,A,0,D,20214
04822022,4,,0,600,D,,A,0,D,20214
04822032,7,,0,300,D,,A,294,D,20214
04822052,4,,0,100,D,100,D,0,D,20214
04822062,1,,0,0,D,,A,0,D,20214
04822073,3,,0,138,D,,A,0,D,20214
04822102,1,,0,500,D,,A,0,D,20214
04822122,4,,0,190,D,,A,0,D,20214
04822132,1,,0,0,D,,A,0,D,20214
04822142,1,,0,0,D,,A,0,D,20214
04822152,2,,0,0,D,,A,0,D,20214
04822162,2,,0,750,D,,A,0,D,20214
04822192,2,,0,240,D,,A,0,D,20214
04822222,1,,0,600,D,,A,0,D,20214
04822262,1,,0,150,D,,A,0,D,20214
04822292,4,,0,100,D,,A,0,D,20214
04822352,4,,0,600,D,600,D,0,D,20214
04822422,3,,0,150,D,200,D,50,D,20214
04822462,2,,0,0,D,70,D,0,D,20214
04822502,2,,0,0,D,,A,0,D,20214
04822552,1,,0,300,D,,A,0,D,20214
04822572,4,,0,300,D,,A,0,D,20214
04822582,2,,0,350,D,,A,125,D,20214
04822632,1,,0,0,D,0,D,0,D,20214
04822672,1,,0,500,D,,A,0,D,20214
04822682,1,,0,100,D,275,D,0,D,20214
04822722,2,,0,500,D,,A,0,D,20214
04822732,1,,0,0,D,200,D,0,D,20214
04822762,1,,0,600,D,200,D,0,D,20214
04822782,1,,0,150,D,,A,0,D,20214
04822802,1,,0,400,D,,A,0,D,20214
04822852,2,,0,0,D,,A,0,D,20214
04822862,5,,0,150,D,,A,0,D,20214
04822872,1,,0,0,D,,A,0,D,20214
04822932,1,,0,0,D,150,D,0,D,20214
04822942,3,,0,1500,D,,A,500,D,20214
04822962,1,,0,0,D,,A,0,D,20214
04822992,2,,0,100,D,250,D,0,D,20214
04823002,1,,0,50,D,25,D,0,D,20214
04823022,7,,0,40,D,300,D,0,D,20214
04823042,1,,0,150,D,,A,0,D,20214
04823052,1,,0,90,D,,A,0,D,20214
04823082,3,,0,350,D,,A,0,D,20214
04823092,2,,0,200,D,,A,0,D,20214
04823122,1,,0,300,D,,A,80,D,20214
04823162,2,,0,700,D,,A,0,D,20214
04823172,2,,0,300,D,300,D,0,D,20214
04823182,1,,0,0,D,20,D,0,D,20214
04823192,3,,0,20,D,,A,0,D,20214
04823212,4,,0,100,D,100,D,400,D,20214
04823232,1,,0,0,D,,A,0,D,20214
04823252,1,,0,100,D,150,D,100,D,20214
04823262,3,,0,250,D,,A,0,D,20214
04823272,1,,0,0,D,0,D,0,D,20214
04823282,3,,0,0,D,400,D,0,D,20214
04823342,1,,0,0,D,,A,0,D,20214
04823382,2,,0,100,D,,A,0,D,20214
04823392,3,,0,550,D,,A,0,D,20214
04823402,1,,0,0,D,,A,0,D,20214
04823412,6,,0,750,D,,A,0,D,20214
04823432,1,,0,200,D,,A,0,D,20214
04823442,1,,0,300,D,,A,0,D,20214
04823472,2,,0,70,D,,A,0,D,20214
04823522,1,,0,0,D,,A,0,D,20214
04823542,1,,0,0,D,150,D,0,D,20214
04823552,1,,0,100,D,,A,20,D,20214
04823562,3,,0,250,D,250,D,0,D,20214
04823572,1,,0,0,D,100,D,0,D,20214
04823582,1,,0,40,D,,A,50,D,20214
04823632,1,,0,400,D,,A,0,D,20214
04823652,3,,0,80,D,,A,0,D,20214
04823672,2,,0,200,D,,A,0,D,20214
04823692,1,,0,0,D,300,F,0,D,20214
04823702,1,,0,400,D,400,D,200,D,20214
04823742,2,,0,600,D,,A,600,D,20214
04823762,3,,0,300,D,,A,0,D,20214
04823782,1,,0,0,D,,A,0,D,20214
04823812,1,,0,400,D,300,D,0,D,20214
04823832,3,,0,600,D,350,D,0,D,20214
04823842,6,,0,281,F,50,F,0,D,20214
04823863,1,,0,0,D,,A,0,D,20214
04823872,3,,0,0,D,,A,0,D,20214
04823892,3,,0,120,D,,A,0,D,20214
04823922,3,,0,500,D,,A,0,D,20214
04824002,2,,0,681,D,,A,0,D,20214
04824082,3,,0,500,D,,A,300,D,20214
04824092,1,,0,0,D,,A,0,D,20214
04824132,5,,0,0,D,,A,0,D,20214
04824152,3,,0,1000,D,0,D,300,D,20214
04824242,2,,0,1000,D,,A,0,D,20214
04824252,3,,0,0,D,200,D,0,D,20214
04824272,4,,0,120,D,,A,0,D,20214
04824282,1,,0,0,D,,A,0,D,20214
04824302,1,,0,0,D,,A,0,D,20214
04824342,2,,0,100,D,,A,0,D,20214
04824372,4,,0,30,D,,A,15,D,20214
04824462,1,,0,75,D,0,D,0,D,20214
04824472,1,,0,750,D,,A,0,D,20214
04824492,2,,0,700,D,,A,0,D,20214
04824502,3,,0,250,D,200,D,0,D,20214
04824512,3,,0,100,D,,A,0,D,20214
04824522,1,,0,0,D,0,D,0,D,20214
04824592,1,,0,50,D,,A,100,D,20214
04824602,2,,0,90,D,,A,15,D,20214
04824612,1,,0,0,D,,A,0,D,20214
04824642,2,,0,60,D,,A,0,D,20214
04824662,6,,0,272,D,,A,600,D,20214
04824672,11,,0,600,D,,A,20,D,20214
04824692,4,,0,500,D,200,F,0,D,20214
04824742,1,,0,100,D,,A,0,D,20214
04824762,2,,0,1000,F,450,D,0,D,20214
04824872,1,,0,0,D,130,D,0,D,20214
04824892,2,,0,0,D,,A,0,D,20214
04824932,1,,0,0,D,,A,0,D,20214
04824962,4,,0,200,D,,A,0,D,20214
04824992,3,,0,1000,D,,A,200,D,20214
04825052,1,,0,15,D,,A,0,D,20214
04825072,1,,0,40,D,60,D,0,D,20214
04825082,2,,0,300,D,,A,0,D,20214
04825122,1,,0,600,D,,A,0,D,20214
04825132,1,,0,600,D,,A,0,D,20214
04825182,1,,0,40,D,,A,300,D,20214
04825202,2,,0,400,D,50,D,100,D,20214
04825212,1,,0,0,D,100,D,0,D,20214
04825222,1,,0,230,D,,A,100,D,20214
04825232,2,,0,100,D,50,D,0,D,20214
04825252,4,,0,60,D,200,D,0,D,20214
04825292,5,,0,300,D,,A,0,D,20214
04825354,1,,0,0,D,0,D,0,D,20214
04825362,2,,0,100,D,,A,0,D,20214
04825372,1,,0,76,D,,A,100,D,20214
04825402,10,,0,0,D,0,D,0,D,20214
04825432,3,,0,300,D,,A,0,D,20214
04825442,2,,0,0,D,,A,0,D,20214
04825472,1,,0,200,D,,A,0,D,20214
04825482,1,,0,0,D,250,D,0,D,20214
04825562,4,,0,4200,D,,A,150,D,20214
04825582,3,,0,105,D,125,D,0,D,20214
04825602,2,,0,0,D,,A,0,D,20214
04825612,1,,0,0,D,,A,0,D,20214
04825632,10,,0,300,D,470,D,0,D,20214
04825642,1,,0,100,D,,A,0,D,20214
04825652,1,,0,0,D,,A,500,D,20214
04825692,1,,0,0,D,,A,0,D,20214
04825722,2,,0,0,D,,A,0,D,20214
04825742,1,,0,0,D,,A,0,D,20214
04825752,2,,0,0,D,100,D,0,D,20214
04825762,1,,0,30,D,100,D,20,D,20214
04825772,3,,0,100,D,,A,400,D,20214
04825792,2,,0,600,D,,A,0,D,20214
04825822,3,,0,250,D,80,D,0,D,20214
04825872,3,,0,0,D,,A,0,D,20214
04825912,4,,0,150,D,200,D,0,D,20214
04825922,4,,0,500,D,500,D,0,D,20214
04825932,1,,0,0,D,,A,0,D,20214
04825942,1,,0,0,D,,A,0,D,20214
04825953,1,,0,50,D,800,D,0,D,20214
04825982,5,,0,67,D,,A,0,D,20214
04826022,3,,0,400,D,450,D,30,D,20214
04826062,1,,0,0,D,300,D,0,D,20214
04826092,1,,0,200,D,,A,0,D,20214
04826102,1,,0,155,D,,A,0,D,20214
04826122,3,,0,0,D,200,D,0,D,20214
04826132,1,,0,500,D,,A,300,D,20214
04826142,2,,0,300,D,,A,0,D,20214
04826162,1,,0,150,D,,A,0,D,20214
04826182,1,,0,120,D,,A,350,D,20214
04826212,1,,0,0,D,,A,0,D,20214
04826242,1,,0,150,D,,A,0,D,20214
04826282,3,,0,200,D,,A,0,D,20214
04826292,1,,0,100,D,250,D,0,D,20214
04826332,4,,0,200,D,200,D,0,D,20214
04826352,2,,0,0,D,,A,0,D,20214
04826362,2,,0,50,D,,A,0,D,20214
04826372,18,,0,100,D,1000,D,0,D,20214
04826382,4,,0,1000,D,1000,D,0,D,20214
04826392,1,,0,30,D,,A,0,D,20214
04826422,5,,0,50,D,,A,50,D,20214
04826432,4,,0,0,D,400,F,0,D,20214
04826492,1,,0,500,D,,A,0,D,20214
04826502,1,,0,15,D,,A,0,D,20214
04826542,4,,0,160,D,300,D,0,D,20214
04826562,1,,0,40,D,300,D,0,D,20214
04826572,3,,0,160,D,,A,0,D,20214
04826612,3,,0,0,D,,A,0,D,20214
04826662,1,,0,300,D,,A,0,D,20214
04826702,2,,0,200,D,,A,0,D,20214
04826724,2,,0,0,D,,A,0,D,20214
04826792,2,,0,360,D,,A,0,D,20214
04826832,1,,0,0,D,,A,0,D,20214
04826842,4,,0,250,D,120,D,0,D,20214
04826852,3,,0,0,D,,A,0,D,20214
04826922,15,,0,265,D,,A,0,D,20214
04826952,1,,0,300,D,,A,300,D,20214
04826972,3,,0,849,D,,A,0,D,20214
04826982,1,,0,150,D,,A,0,D,20214
04826992,3,,0,140,D,,A,35,D,20214
04827042,2,,0,0,D,,A,0,D,20214
04827082,1,,0,45,D,,A,0,D,20214
04827092,1,,0,100,D,,A,0,D,20214
04827142,1,,0,0,D,,A,0,D,20214
04827192,5,,0,200,D,,A,0,D,20214
04827212,3,,0,293,D,,A,0,D,20214
04827232,5,,0,300,D,200,D,0,D,20214
04827242,1,,0,0,D,,A,0,D,20214
04827252,4,,0,600,D,,A,300,D,20214
04827262,3,,0,200,D,,A,0,D,20214
04827272,1,,0,0,D,,A,0,D,20214
04827282,3,,0,700,D,,A,700,D,20214
04827302,2,,0,0,D,300,D,0,D,20214
04827332,2,,0,60,D,,A,30,D,20214
04827352,1,,0,300,D,,A,0,D,20214
04827362,1,,0,0,D,,A,0,D,20214
04827402,1,,0,0,D,,A,0,D,20214
04827412,2,,0,250,D,100,D,65,D,20214
04827422,1,,0,300,D,,A,0,D,20214
04827512,1,,0,50,D,,A,0,D,20214
04827542,2,,0,1200,D,,A,100,D,20214
04827552,1,,0,70,D,60,D,0,D,20214
04827592,1,,0,100,D,,A,0,D,20214
04827602,2,,0,360,D,,A,0,D,20214
04827612,5,,0,150,D,,A,0,D,20214
04827672,1,,0,20,D,,A,0,D,20214
04827682,2,,0,0,D,60,D,0,D,20214
04827712,2,,0,50,D,,A,0,D,20214
04827762,2,,0,200,D,,A,0,D,20214
04827782,1,,0,0,D,,A,0,D,20214
04827862,1,,0,0,D,0,D,0,D,20214
04827872,3,,0,100,D,250,D,0,D,20214
04827922,6,,0,1200,D,,A,0,D,20214
04827942,2,,0,200,D,,A,0,D,20214
04827962,1,,0,2000,D,500,D,100,D,20214
04827982,4,,0,360,D,,A,0,D,20214
04828152,1,,0,0,D,30,D,0,D,20214
04828222,4,,0,500,D,,A,200,D,20214
04828262,1,,0,20,D,,A,25,D,20214
04828322,3,,0,1000,D,500,D,0,D,20214
04828332,9,,0,1200,D,400,D,150,D,20214
04828402,5,,0,0,D,,A,0,D,20214
04828412,1,,0,0,D,,A,0,D,20214
04828442,5,,0,200,D,,A,0,D,20214
04828492,1,,0,20,D,,A,20,D,20214
04828512,3,,0,500,D,500,D,200,D,20214
04828552,1,,0,0,D,0,D,0,D,20214
04828562,4,,0,200,D,,A,20,D,20214
04828572,3,,0,2250,D,,A,0,D,20214
04828592,1,,0,0,D,,A,0,D,20214
04828602,2,,0,0,D,40,D,0,D,20214
04828632,2,,0,1000,D,,A,0,D,20214
04828652,2,,0,75,D,,A,0,D,20214
04828682,3,,0,300,D,,A,0,D,20214
04828702,3,,0,600,D,,A,350,D,20214
04828722,2,,0,0,D,,A,0,D,20214
04828732,4,,0,300,D,,A,0,D,20214
04828742,1,,0,600,D,,A,0,D,20214
04828782,1,,0,500,D,,A,0,D,20214
04828802,1,,0,100,D,,A,0,D,20214
04828842,1,,0,159,D,,A,0,D,20214
04828882,2,,0,0,D,,A,0,D,20214
04828892,1,,0,0,D,,A,48,D,20214
04828902,1,,0,0,D,,A,0,D,20214
04828932,3,,0,200,D,,A,150,D,20214
04828952,3,,0,75,D,,A,0,D,20214
04828962,3,,0,350,D,,A,0,D,20214
04828972,1,,0,50,D,,A,15,D,20214
04828992,1,,0,0,D,,A,0,D,20214
04829012,1,,0,1000,D,400,D,0,D,20214
04829022,1,,0,250,D,,A,0,D,20214
04829052,3,,0,800,D,50,D,160,D,20214
04829062,3,,0,500,D,,A,800,D,20214
04829092,2,,0,0,D,,A,0,D,20214
04829102,2,,0,300,D,,A,0,D,20214
04829122,1,,0,0,D,,A,0,D,20214
04829132,1,,0,140,D,,A,50,D,20214
04829142,1,,0,0,D,,A,0,D,20214
04829152,1,,0,0,D,0,D,200,D,20214
04829162,1,,0,400,D,100,D,0,D,20214
04829192,1,,0,200,D,,A,0,D,20214
04829213,1,,0,100,D,,A,0,D,20214
04829252,2,,0,300,D,,A,0,D,20214
04829262,1,,0,0,D,,A,0,D,20214
04829272,1,,0,0,D,,A,0,D,20214
04829312,3,,0,150,D,,A,0,D,20214
04829322,2,,0,160,D,,A,0,D,20214
04829372,2,,0,80,D,,A,0,D,20214
04829392,1,,0,1000,D,,A,0,D,20214
04829402,1,,0,510,D,,A,10,D,20214
04829442,1,,0,0,D,,A,0,D,20214
04829492,3,,0,1000,D,,A,0,D,20214
04829512,1,,0,0,D,120,D,0,D,20214
04829522,1,,0,180,D,,A,0,D,20214
04829532,3,,0,250,D,0,D,0,D,20214
04829552,1,,0,0,D,,A,0,D,20214
04829622,3,,0,0,D,,A,0,D,20214
04829632,2,,0,0,D,,A,0,D,20214
04829662,1,,0,200,D,,A,0,D,20214
04829712,1,,0,0,D,,A,0,D,20214
04829802,3,,0,78,D,,A,0,D,20214
04829822,2,,0,100,D,,A,50,D,20214
04829852,3,,0,0,D,,A,150,D,20214
04829862,2,,0,3500,D,300,D,0,D,20214
04829872,1,,0,0,D,,A,0,D,20214
04829892,1,,0,0,D,,A,0,D,20214
04829902,1,,0,300,F,,A,0,D,20214
04829912,8,,0,3500,D,1500,D,600,D,20214
04829922,1,,0,50,D,,A,0,D,20214
04829932,2,,0,200,D,,A,200,D,20214
04829962,3,,0,0,D,,A,0,D,20214
04829982,1,,0,1000,D,,A,0,D,20214
04830002,2,,0,25,D,150,D,0,D,20214
04830022,2,,0,200,D,,A,0,D,20214
04830032,1,,0,0,D,,A,0,D,20214
04830072,4,,0,215,D,,A,0,D,20214
04830102,3,,0,0,D,1050,D,0,D,20214
04830142,1,,0,0,D,100,D,0,D,20214
04830182,2,,0,0,D,,A,0,D,20214
04830212,1,,0,200,D,,A,0,D,20214
04830232,1,,0,0,D,,A,0,D,20214
04830312,1,,0,0,D,,A,0,D,20214
04830342,2,,0,400,D,,A,0,D,20214
04830352,5,,0,200,D,500,D,0,D,20214
04830372,2,,0,15,D,,A,0,D,20214
04830382,6,,0,130,D,,A,231,D,20214
04830392,2,,0,0,D,,A,0,D,20214
04830402,1,,0,0,D,,A,0,D,20214
04830412,2,,0,0,D,,A,0,D,20214
04830422,4,,0,139,D,305,D,0,D,20214
04830432,1,,0,0,D,,A,0,D,20214
04830472,1,,0,0,D,,A,0,D,20214
04830482,1,,0,100,D,400,D,0,D,20214
04830492,1,,0,0,D,400,D,0,D,20214
04830572,1,,0,30,D,,A,0,D,20214
04830602,1,,0,500,D,,A,0,D,20214
04830624,5,,0,0,D,,A,0,D,20214
04830642,1,,0,0,D,,A,0,D,20214
04830682,3,,0,40,D,,A,50,D,20214
04830712,1,,0,100,D,300,D,0,D,20214
04830722,1,,0,0,D,,A,0,D,20214
04830732,2,,0,400,D,,A,0,D,20214
04830792,3,,0,150,D,,A,300,D,20214
04830832,2,,0,1000,D,300,D,0,D,20214
04830852,1,,0,60,D,,A,0,D,20214
04830892,1,,0,0,D,0,D,0,D,20214
04830912,6,,0,500,D,,A,0,D,20214
04830972,1,,0,20,D,150,D,20,D,20214
04830992,1,,0,400,F,500,F,200,F,20214
04831002,1,,0,120,D,,A,0,D,20214
04831052,4,,0,800,D,,A,0,D,20214
04831092,2,,0,0,D,,A,0,D,20214
04831112,2,,0,132,D,,A,0,D,20214
04831152,1,,0,50,D,100,D,0,D,20214
04831162,2,,0,4,D,,A,0,D,20214
04831172,1,,0,0,D,,A,0,D,20214
04831242,1,,0,0,D,,A,0,D,20214
04831252,4,,0,800,D,,A,0,D,20214
04831262,1,,0,80,D,,A,0,D,20214
04831312,3,,0,500,D,,A,500,D,20214
04831332,1,,0,0,D,0,D,0,D,20214
04831402,1,,0,0,D,,A,0,D,20214
04831422,5,,0,0,D,0,D,0,D,20214
04831432,2,,0,100,D,,A,0,D,20214
04831482,1,,0,290,D,,A,0,D,20214
04831512,1,,0,150,D,,A,0,D,20214
04831552,2,,0,0,D,,A,0,D,20214
04831562,3,,0,200,D,,A,0,D,20214
04831612,1,,0,0,D,,A,0,D,20214
04831662,3,,0,100,D,,A,0,D,20214
04831692,1,,0,0,D,,A,0,D,20214
04831702,1,,0,200,D,,A,0,D,20214
04831762,3,,0,600,D,250,D,0,D,20214
04831772,1,,0,200,D,,A,0,D,20214
04831782,1,,0,0,D,,A,0,D,20214
04831792,2,,0,600,D,,A,0,D,20214
04831802,1,,0,0,D,100,D,0,D,20214
04831832,1,,0,20,D,136,D,0,D,20214
04831842,1,,0,20,D,,A,0,D,20214
04831852,1,,0,1065,D,,A,80,D,20214
04831872,3,,0,800,D,500,D,0,D,20214
04831924,5,,0,200,D,500,D,0,D,20214
04831952,1,,0,200,D,,A,0,D,20214
04831982,2,,0,300,D,,A,0,D,20214
04832012,1,,0,1027,D,139,D,0,D,20214
04832042,2,,0,80,D,120,D,0,D,20214
04832072,2,,0,250,D,,A,0,D,20214
04832152,2,,0,0,D,351,D,0,D,20214
04832172,3,,0,350,D,150,D,0,D,20214
04832182,4,,0,100,F,300,F,6000,F,20214
04832202,1,,0,0,D,,A,0,D,20214
04832222,1,,0,20,D,,A,0,D,20214
04832252,1,,0,150,D,,A,300,D,20214
04832302,1,,0,300,D,,A,0,D,20214
04832312,5,,0,1500,D,1000,D,0,D,20214
04832322,1,,0,300,D,,A,0,D,20214
04832342,3,,0,300,D,250,D,200,D,20214
04832352,1,,0,300,D,,A,0,D,20214
04832402,3,,0,250,D,,A,30,D,20214
04832442,3,,0,180,D,140,D,0,D,20214
04832452,3,,0,0,D,,A,0,D,20214
04832472,1,,0,0,D,,A,0,D,20214
04832492,1,,0,500,D,,A,0,D,20214
04832503,2,,0,125,D,,A,0,D,20214
04832522,1,,0,0,D,0,D,0,D,20214
04832562,3,,0,700,D,,A,0,D,20214
04832582,1,,0,0,D,,A,0,D,20214
04832692,1,,0,20,D,,A,0,D,20214
04832702,1,,0,600,D,,A,0,D,20214
04832732,1,,0,40,D,,A,0,D,20214
04832762,2,,0,0,D,,A,0,D,20214
04832782,2,,0,150,D,,A,0,D,20214
04832792,1,,0,0,D,0,D,0,D,20214
04832812,5,,0,285,D,200,D,70,D,20214
04832862,2,,0,100,D,550,D,0,D,20214
04832882,2,,0,500,D,,A,0,D,20214
04832912,1,,0,500,D,,A,0,D,20214
04832922,6,,0,400,D,,A,0,D,20214
04832952,4,,0,200,D,,A,50,D,20214
04833022,3,,0,150,D,,A,300,D,20214
04833032,2,,0,150,D,,A,140,D,20214
04833042,2,,0,60,D,150,D,0,D,20214
04833073,4,,0,165,D,0,D,0,D,20214
04833102,1,,0,150,F,,A,300,D,20214
04833122,1,,0,40,D,200,D,0,D,20214
04833132,1,,0,100,D,,A,0,D,20214
04833172,2,,0,1660,D,,A,0,D,20214
04833212,1,,0,0,D,0,D,0,D,20214
04833222,1,,0,0,D,,A,0,D,20214
04833232,2,,0,150,D,175,D,0,D,20214
04833242,2,,0,120,D,,A,0,D,20214
04833282,2,,0,210,D,,A,0,D,20214
04833292,2,,0,0,D,,A,0,D,20214
04833332,2,,0,0,D,,A,0,D,20214
04833362,3,,0,500,D,100,D,0,D,20214
04833382,1,,0,125,D,,A,0,D,20214
04833432,1,,0,0,D,,A,100,D,20214
04833442,2,,0,500,D,,A,700,D,20214
04833472,1,,0,100,D,,A,0,D,20214
04833512,1,,0,800,D,900,D,0,D,20214
04833542,3,,0,500,D,,A,100,D,20214
04833552,1,,0,40,D,,A,0,D,20214
04833582,4,,0,575,D,300,D,0,D,20214
04833622,1,,0,0,D,,A,0,D,20214
04833652,1,,0,0,D,80,D,0,D,20214
04833662,1,,0,0,D,,A,0,D,20214
04833672,1,,0,20,D,500,D,0,D,20214
04833682,1,,0,22,D,,A,0,D,20214
04833722,3,,0,50,D,,A,24,D,20214
04833762,1,,0,300,D,,A,0,D,20214
04833802,2,,0,0,D,,A,0,D,20214
04833822,3,,0,50,D,,A,0,D,20214
04833842,4,,0,250,D,0,D,0,D,20214
04833852,1,,0,100,D,,A,0,D,20214
04833862,1,,0,50,D,,A,0,D,20214
04833872,2,,0,0,D,,A,0,D,20214
04833882,1,,0,1000,D,,A,0,D,20214
04833894,1,,0,250,D,,A,0,D,20214
04833922,1,,0,200,D,,A,0,D,20214
04833982,1,,0,400,D,200,D,0,D,20214
04833992,1,,0,0,D,,A,0,D,20214
04834052,3,,0,140,D,400,D,0,D,20214
04834082,3,,0,300,D,,A,0,D,20214
04834172,1,,0,500,D,,A,0,D,20214
04834212,1,,0,3250,D,1000,D,0,D,20214
04834242,4,,0,90,D,,A,0,D,20214
04834302,3,,0,35,D,,A,0,D,20214
04834312,3,,0,63,D,,A,0,D,20214
04834392,3,,0,10,D,,A,0,D,20214
04834402,1,,0,100,D,125,D,350,D,20214
04834432,1,,0,0,D,,A,0,D,20214
04834452,4,,0,100,D,200,D,0,D,20214
04834462,2,,0,290,D,,A,140,D,20214
04834482,1,,0,0,D,,A,0,D,20214
04834492,2,,0,150,D,,A,0,D,20214
04834502,1,,0,125,D,75,D,75,D,20214
04834522,1,,0,0,D,,A,0,D,20214
04834532,1,,0,0,D,,A,0,D,20214
04834562,1,,0,0,D,,A,0,D,20214
04834602,5,,0,200,D,250,D,0,D,20214
04834692,4,,0,300,D,50,D,0,D,20214
04834752,1,,0,0,D,,A,0,D,20214
04834782,1,,0,200,D,,A,0,D,20214
04834802,6,,0,0,D,250,D,0,D,20214
04834822,1,,0,0,D,,A,0,D,20214
04834882,2,,0,1000,D,,A,0,D,20214
04834922,1,,0,0,D,,A,0,D,20214
04834932,2,,0,0,D,,A,0,D,20214
04834942,1,,0,90,D,,A,0,D,20214
04834982,2,,0,150,D,,A,50,D,20214
04835102,1,,0,100,D,,A,0,D,20214
04835122,7,,0,0,D,,A,0,D,20214
04835132,1,,0,100,D,,A,100,D,20214
04835182,6,,0,750,D,,A,0,D,20214
04835252,1,,0,235,D,,A,0,D,20214
04835262,1,,0,75,D,450,D,0,D,20214
04835272,1,,0,0,D,,A,0,D,20214
04835282,1,,0,100,D,100,D,0,D,20214
04835332,3,,0,175,D,,A,0,D,20214
04835382,1,,0,0,D,,A,0,D,20214
04835402,7,,0,1734,D,,A,0,D,20214
04835442,1,,0,0,D,,A,0,D,20214
04835452,2,,0,2500,D,,A,0,D,20214
04835482,1,,0,0,D,0,D,0,D,20214
04835512,1,,0,0,D,,A,0,D,20214
04835532,5,,0,210,D,,A,0,D,20214
04835542,1,,0,100,D,,A,0,D,20214
04835572,2,,0,100,D,290,D,0,D,20214
04835582,1,,0,200,D,350,D,0,D,20214
04835602,2,,0,300,D,300,D,0,D,20214
04835612,1,,0,0,D,,A,0,D,20214
04835642,2,,0,100,D,470,D,0,D,20214
04835652,4,,0,468,D,487,D,84,D,20214
04835672,6,,0,0,D,50,D,0,D,20214
04835692,2,,0,100,D,100,D,0,D,20214
04835712,5,,0,150,D,,A,0,D,20214
04835752,6,,0,60,D,,A,0,D,20214
04835762,3,,0,200,D,,A,0,D,20214
04835852,1,,0,40,D,,A,0,D,20214
04835862,3,,0,400,D,,A,400,D,20214
04835892,7,,0,700,D,,A,150,D,20214
04835932,1,,0,0,D,0,D,0,D,20214
04835972,2,,0,850,D,,A,0,D,20214
04836022,2,,0,0,D,,A,0,D,20214
04836042,4,,0,0,D,,A,90,D,20214
04836052,1,,0,75,D,,A,0,D,20214
04836102,4,,0,67,D,75,D,55,D,20214
04836142,2,,0,400,D,,A,0,D,20214
04836172,1,,0,300,D,,A,75,D,20214
04836202,1,,0,80,D,,A,0,D,20214
04836212,1,,0,0,D,,A,0,D,20214
04836222,1,,0,100,D,200,D,0,D,20214
04836233,1,,0,0,D,,A,0,D,20214
04836244,1,,0,2500,D,,A,0,D,20214
04836252,1,,0,400,D,,A,0,D,20214
04836262,1,,0,0,D,0,D,0,D,20214
04836322,1,,0,300,D,,A,0,D,20214
04836342,1,,0,0,D,,A,0,D,20214
04836362,1,,0,0,D,,A,0,D,20214
04836382,3,,0,200,D,,A,0,D,20214
04836412,1,,0,500,D,,A,0,D,20214
04836452,1,,0,0,D,,A,0,D,20214
04836482,1,,0,10,D,,A,0,D,20214
04836512,2,,0,400,D,,A,0,D,20214
04836552,2,,0,0,D,0,D,0,D,20214
04836592,3,,0,400,D,150,D,0,D,20214
04836602,1,,0,100,D,,A,0,D,20214
04836662,1,,0,0,D,,A,0,D,20214
04836702,3,,0,510,D,,A,0,D,20214
04836722,2,,0,0,D,,A,0,D,20214
04836732,1,,0,150,F,,A,50,F,20214
04836742,4,,0,175,D,,A,0,D,20214
04836772,2,,0,500,D,,A,0,D,20214
04836782,1,,0,0,D,100,D,0,D,20214
04836812,1,,0,0,D,,A,0,D,20214
04836862,1,,0,150,D,,A,0,D,20214
04836892,2,,0,300,D,150,D,0,D,20214
04836902,2,,0,50,D,,A,0,D,20214
04836922,1,,0,150,D,,A,20,D,20214
04836942,1,,0,0,D,,A,0,D,20214
04836962,2,,0,40,D,,A,2000,F,20214
04837012,1,,0,100,D,200,D,0,D,20214
04837022,3,,0,0,D,,A,0,D,20214
04837052,1,,0,600,D,,A,0,D,20214
04837062,1,,0,0,D,,A,0,D,20214
04837122,1,,0,300,D,,A,0,D,20214
04837162,1,,0,0,D,,A,0,D,20214
04837192,5,,0,150,D,200,D,0,D,20214
04837202,2,,0,150,D,,A,450,D,20214
04837212,1,,0,1000,D,,A,0,D,20214
04837222,1,,0,200,D,,A,0,D,20214
04837252,1,,0,0,D,,A,0,D,20214
04837262,2,,0,400,D,,A,0,D,20214
04837292,1,,0,215,D,0,D,0,D,20214
04837302,1,,0,0,D,,A,150,D,20214
04837422,1,,0,30,D,,A,0,D,20214
04837512,1,,0,30,D,,A,0,D,20214
04837542,5,,0,400,D,,A,99,D,20214
04837572,1,,0,50,D,50,D,0,D,20214
04837592,2,,0,50,D,,A,0,D,20214
04837602,1,,0,200,D,250,D,0,D,20214
04837612,1,,0,250,D,,A,0,D,20214
04837632,1,,0,0,D,,A,0,D,20214
04837642,1,,0,0,D,,A,0,D,20214
04837702,1,,0,231,D,,A,0,D,20214
04837772,1,,0,300,D,,A,0,D,20214
04837822,1,,0,500,D,,A,0,D,20214
04837852,7,,0,140,D,,A,60,D,20214
